Product ID,Product Name,Category,Supplier ID,Supplier Name,Purchase Date,Purchase Price,Retail Price,Stock Level,Reorder Point,Lead Time (Days),Sales Volume,Sales Date,Sales Channel,Demand Forecast,Stockouts,Backorders,Warehouse Location,Expiration Date,Discounts Applied,Inventory Aging,Return Rate
7555,Until,Electronics,145,Harvey-Patel,2023-05-18,12.45,19.11,452,17,7,45,2025-01-31,Wholesale,105,4,10,WH2,,4,72,0.05
7225,Upon,Electronics,125,"Clay, Hansen and Campos",2023-10-11,16.6,30.49,375,87,3,97,2025-01-03,Wholesale,54,5,9,WH1,,1,48,3.01
7453,A,Home,103,Garcia-Wilcox,2021-05-23,6.09,11.24,494,44,5,27,2025-01-04,In-store,200,1,1,WH2,,21,51,2.75
9784,Actually,Electronics,112,Schneider-Ramirez,2020-10-30,26.21,68.57,283,84,5,80,2025-01-21,In-store,91,1,10,WH2,,10,22,2.03
5695,Choose,Toys,167,Davis-Le,2025-02-01,47.34,95.93,297,25,11,77,2025-01-03,Online,197,0,2,WH2,,23,80,2.08
1155,Unit,Home,164,"Gonzalez, Baird and Sandoval",2024-05-16,17.78,32.4,93,69,11,15,2025-02-15,In-store,74,4,6,WH1,,20,72,2.15
7043,True,Books,184,Moon-Walker,2024-04-03,36.18,90.44,436,96,6,17,2025-01-24,Online,111,3,2,WH2,,15,55,0.84
3007,Unit,Clothing,184,"Moore, Cooper and Leonard",2021-09-16,32.08,81.91,30,37,10,62,2025-02-06,Online,114,1,5,WH3,,0,14,2.06
8388,Face,Books,180,Warren and Sons,2021-04-16,19.83,31.62,456,11,11,6,2025-02-20,Online,193,2,10,WH3,,1,85,4.98
8114,Offer,Grocery,115,"Murray, Dunn and Davis",2021-12-26,28.92,59.55,279,95,6,19,2025-02-10,Online,87,1,7,WH2,2024-10-29,21,6,2.7
2775,Set,Electronics,123,"Blake, Baker and Mcguire",2021-04-01,44.82,128.85,150,79,7,61,2025-01-13,Online,88,4,0,WH1,,27,66,1.47
6671,Cold,Books,192,Greene-Hanna,2020-11-22,7.26,14.2,499,69,4,58,2025-01-07,Wholesale,134,2,5,WH2,,16,33,4.95
9290,Art,Clothing,123,Bradley-Hernandez,2023-09-30,40.37,102.1,30,19,7,31,2025-01-29,Wholesale,138,5,1,WH2,,25,84,0.92
7287,Item,Toys,173,Key and Sons,2022-10-12,24.37,45.35,469,84,3,86,2025-01-04,In-store,200,5,6,WH3,,7,26,0.51
5521,Arrive,Grocery,147,Frank and Sons,2021-01-07,17.04,27.07,23,54,3,25,2025-02-20,Online,79,0,5,WH2,2020-09-12,0,85,2.53
6393,Risk,Clothing,124,"Johnson, Moore and Glover",2022-03-01,37.89,69.85,88,62,4,91,2025-02-16,In-store,68,3,10,WH1,,13,81,3.59
8470,Result,Grocery,106,Morgan-Brown,2020-01-15,46.75,117.32,306,84,7,52,2025-01-23,In-store,112,0,9,WH3,2024-11-04,19,32,2.87
9517,Century,Home,179,"Smith, Davis and Carter",2024-07-07,13.08,29.23,457,39,12,41,2025-01-21,Online,82,2,8,WH3,,8,1,1.02
8047,Event,Home,167,"Bernard, Kelly and Gonzalez",2024-12-24,40.93,104.57,253,68,13,73,2025-02-03,In-store,152,3,0,WH2,,22,43,3.32
5724,Certainly,Clothing,106,Allen PLC,2021-07-23,25.82,77.11,9,45,14,80,2025-01-16,Wholesale,181,0,3,WH2,,5,34,1.47
6995,Debate,Books,106,Robinson-Lee,2022-04-06,41.59,110.08,13,26,8,16,2025-02-20,Wholesale,143,3,7,WH3,,13,17,2.26
7704,Consumer,Home,106,"Weiss, Moreno and Roberts",2021-08-08,11.15,17.5,430,45,5,87,2025-01-29,In-store,76,0,6,WH3,,0,69,3.95
2879,Per,Toys,190,"Velazquez, Russell and Brown",2023-10-04,7.2,12.02,407,72,5,69,2025-01-03,Wholesale,166,3,3,WH2,,6,66,3.57
7581,However,Books,132,Conway LLC,2023-02-27,12.35,21.48,169,21,11,37,2025-01-30,Wholesale,183,0,9,WH2,,17,17,3.82
2833,Yourself,Grocery,196,Robinson-Walker,2024-11-22,10.32,30.44,24,56,10,91,2025-01-23,Wholesale,182,4,9,WH2,2025-02-03,21,50,1.61
5092,Audience,Home,166,Hamilton-Walls,2022-03-31,48.87,116.83,18,95,13,24,2025-02-15,Wholesale,119,3,4,WH3,,16,27,4.4
6501,Market,Clothing,170,Walters Group,2022-03-28,41.07,92.15,102,57,13,52,2025-01-18,Wholesale,129,4,4,WH3,,15,89,4.95
1414,Use,Home,122,"Graves, Davis and Daniel",2021-10-05,46.6,86.55,5,39,9,94,2025-02-20,Wholesale,176,4,10,WH2,,23,55,1.32
2270,Option,Home,152,Blankenship-Howell,2023-07-04,10.1,28.48,45,27,5,95,2025-01-24,Wholesale,140,2,4,WH2,,1,51,2.6
6355,Of,Electronics,144,Cox-Taylor,2022-09-01,34.47,98.1,181,58,3,53,2025-01-01,In-store,82,5,4,WH2,,6,41,2.09
5873,Indeed,Books,130,"Rodriguez, White and Huerta",2025-02-13,36.37,71.88,280,79,8,8,2025-02-20,Wholesale,102,0,2,WH1,,30,49,4.87
3771,Cell,Clothing,181,Cook Ltd,2023-12-13,19.53,44.55,3,61,10,91,2025-01-07,Online,167,1,0,WH1,,0,66,2.99
4125,Picture,Toys,186,Johns and Sons,2022-02-22,27.36,71.49,357,70,5,31,2025-01-25,Online,117,5,6,WH3,,15,7,3.03
4753,Agreement,Books,116,"Bailey, Estes and Mccarthy",2020-04-02,30.49,70.73,409,53,7,17,2025-02-16,In-store,102,0,1,WH2,,5,6,3.8
8002,Hotel,Books,120,"Hernandez, Mahoney and Lambert",2021-06-28,46.98,97.03,373,13,8,53,2025-01-27,Wholesale,106,3,5,WH3,,18,72,4.43
9382,Article,Toys,124,Matthews Ltd,2023-12-28,30.67,62.71,119,42,14,36,2025-01-27,Online,196,2,4,WH3,,0,72,1.93
9756,Interesting,Books,171,Carlson Ltd,2023-12-16,28.22,42.8,341,32,15,16,2025-01-01,Online,175,2,4,WH3,,6,90,2.79
6084,Detail,Clothing,197,"Arroyo, Stephens and Ortiz",2021-10-19,18.59,47.56,370,76,3,70,2025-02-04,Online,81,3,0,WH1,,25,73,2.87
9622,Owner,Grocery,104,Bush-Jackson,2022-03-15,21.54,49.41,381,41,13,34,2025-02-09,Online,95,2,6,WH1,2021-09-30,26,5,2.21
7546,Mission,Grocery,120,Jones-Smith,2024-03-04,11.55,21.91,344,87,7,32,2025-02-16,In-store,148,4,7,WH2,2024-12-15,24,84,4.98
6996,Senior,Home,162,Evans and Sons,2020-07-20,23.84,46.5,465,65,5,83,2025-01-06,Online,66,0,7,WH3,,13,77,4.19
8623,Cut,Books,187,"Myers, Stevens and Woodward",2023-06-22,14.41,32.42,131,45,6,38,2025-01-23,Online,157,3,8,WH1,,8,23,3.58
9527,Born,Home,162,Harris LLC,2024-10-23,49.81,106.84,462,78,12,40,2025-02-13,Wholesale,87,5,10,WH1,,25,33,1.76
9216,Rise,Grocery,190,Cooper-Oliver,2020-07-25,9.24,19.16,457,82,10,49,2025-02-16,Wholesale,199,5,6,WH3,2025-01-25,22,63,2.5
9616,Move,Electronics,146,Braun Group,2022-09-17,25.06,41.07,337,23,9,30,2025-01-07,Wholesale,107,3,7,WH2,,4,58,2.99
5083,Live,Toys,148,"Reeves, Lane and Peterson",2024-12-27,49.36,84.35,319,12,10,11,2025-01-27,In-store,56,2,9,WH2,,27,29,2.23
2860,Catch,Toys,196,"Thompson, Gomez and Mathis",2022-10-29,9.28,27.73,418,93,6,69,2025-01-19,Online,134,5,8,WH2,,27,37,3.79
5826,Arrive,Home,167,"Salinas, Cross and James",2022-07-14,14.15,27.95,199,52,10,74,2025-02-19,Wholesale,115,4,0,WH3,,1,80,4.45
9102,Government,Clothing,134,Johnson Inc,2020-12-25,47.1,81.35,311,97,7,67,2025-01-21,In-store,128,0,0,WH1,,20,58,4.96
7212,Why,Electronics,160,"Patterson, Harris and Payne",2021-05-25,28.6,73.43,69,81,11,2,2025-01-09,Online,199,2,5,WH3,,14,79,3.39
2180,Bad,Electronics,173,Moore-Carr,2024-10-18,35.0,96.05,414,75,12,31,2025-01-14,Wholesale,86,2,8,WH2,,20,85,0.9
3082,Less,Electronics,180,Newman-Mcconnell,2024-01-30,33.98,81.64,437,16,7,43,2025-01-03,Online,93,5,6,WH2,,18,35,0.19
1850,Key,Home,192,Keller PLC,2021-02-02,26.13,77.66,211,83,12,79,2025-01-30,Online,111,1,3,WH3,,20,42,1.01
6529,Field,Clothing,115,Lewis PLC,2024-12-08,5.62,15.79,347,19,4,98,2025-02-09,In-store,170,5,3,WH1,,22,9,3.91
7051,Above,Grocery,122,"Tucker, Castro and Haynes",2022-10-22,21.21,62.6,74,67,6,3,2025-02-17,Wholesale,83,5,3,WH3,2021-11-25,6,32,3.29
6436,And,Grocery,174,Garcia and Sons,2021-02-17,19.54,58.15,179,93,5,99,2025-01-20,In-store,176,1,6,WH2,2021-09-22,18,73,4.16
7266,Know,Toys,148,"Moss, Wise and Henderson",2020-07-01,8.59,15.01,217,94,6,34,2025-02-12,Online,155,0,7,WH3,,25,83,4.23
9359,Work,Clothing,151,"Good, Day and Sutton",2022-09-26,47.71,86.92,471,90,8,32,2025-01-08,In-store,86,2,0,WH3,,16,9,2.63
8736,Then,Electronics,116,Garcia-Preston,2022-01-25,37.5,98.08,321,84,15,41,2025-02-07,In-store,159,0,8,WH3,,29,71,0.68
5165,Learn,Home,189,"Lawrence, Doyle and Mathis",2024-01-08,16.71,34.89,272,44,6,0,2025-01-01,Wholesale,150,5,4,WH1,,10,72,0.84
3561,Shake,Toys,114,Knight-Silva,2021-08-25,6.55,15.07,342,65,12,82,2025-01-14,Online,156,3,9,WH3,,17,61,0.24
6608,Campaign,Toys,184,Murphy-Reyes,2024-04-02,49.48,79.22,145,60,11,74,2025-01-27,Online,138,0,1,WH2,,25,69,0.66
5779,Word,Books,125,"Johnson, Turner and Sullivan",2021-08-25,30.22,62.37,146,63,7,26,2025-01-06,Wholesale,168,1,3,WH2,,13,17,1.19
7875,Participant,Books,180,Soto-Martinez,2021-09-16,18.48,51.68,60,26,10,23,2025-02-08,In-store,117,4,9,WH2,,14,89,3.47
7426,Pm,Clothing,110,Gonzalez-Weiss,2024-12-15,40.05,119.88,348,51,9,98,2025-01-05,In-store,195,4,6,WH3,,13,79,3.11
1958,Spend,Home,154,Gibson Ltd,2022-06-01,15.64,39.46,288,93,6,37,2025-01-07,Wholesale,141,2,3,WH3,,19,87,1.11
3369,Possible,Grocery,168,"Young, Dunn and Jones",2021-02-10,10.78,31.34,280,48,13,81,2025-02-16,In-store,192,1,5,WH1,2024-12-30,8,43,3.42
8544,History,Grocery,142,Park-Mitchell,2022-03-06,20.97,61.46,312,22,3,47,2025-02-02,Online,102,3,4,WH1,2023-07-18,28,85,4.26
4857,Kid,Grocery,190,Kemp-Costa,2020-02-15,44.12,97.61,404,52,9,81,2025-01-22,Wholesale,123,3,0,WH2,2020-03-16,20,43,0.73
9142,Public,Grocery,101,Lee Group,2023-09-29,42.5,126.61,153,53,6,17,2025-01-03,Wholesale,118,3,2,WH2,2022-10-30,27,33,0.01
1132,Song,Toys,113,"Maldonado, Nelson and Turner",2021-11-08,25.35,51.34,38,85,3,89,2025-02-21,In-store,176,4,6,WH3,,30,72,1.81
2641,Between,Clothing,146,Johnson PLC,2022-06-01,25.9,53.12,46,40,9,53,2025-01-02,In-store,187,4,2,WH1,,9,69,3.66
8988,Toward,Books,200,Smith LLC,2021-02-14,7.76,12.25,61,92,11,30,2025-02-14,In-store,99,4,0,WH1,,21,65,3.1
2697,Campaign,Grocery,154,Harding-Graves,2022-01-30,8.66,18.33,434,32,8,37,2025-01-30,Wholesale,99,4,10,WH1,2020-08-23,15,72,1.91
6564,Sell,Toys,176,Trevino-Ponce,2023-12-06,24.55,68.41,343,30,11,96,2025-01-01,In-store,67,5,2,WH1,,0,12,4.44
2028,Of,Toys,125,"Kelley, Brown and Zuniga",2024-01-01,12.66,35.32,46,34,14,36,2025-02-07,Wholesale,142,0,6,WH1,,12,63,3.79
8428,Senior,Home,132,Mcintosh Inc,2020-11-14,15.87,29.66,197,96,3,11,2025-02-08,Online,115,4,7,WH3,,27,18,2.56
8596,Thank,Books,100,Carter PLC,2022-06-16,27.64,46.41,313,22,10,97,2025-01-15,Wholesale,113,3,2,WH1,,7,67,4.95
3248,Only,Clothing,197,Lynch PLC,2023-12-28,21.96,43.56,13,50,7,94,2025-02-05,In-store,81,5,6,WH3,,30,89,0.37
5924,Election,Grocery,172,Costa Inc,2023-04-12,31.91,52.81,341,45,10,85,2025-01-29,Online,101,3,10,WH3,2021-10-10,13,60,4.97
6128,Detail,Toys,180,Price LLC,2022-07-01,5.25,15.7,4,27,7,5,2025-01-15,Online,67,2,0,WH1,,11,20,4.41
7324,Under,Grocery,193,Henry-Smith,2020-04-11,29.8,54.08,358,42,5,1,2025-02-09,Online,90,0,2,WH1,2020-06-06,2,79,4.7
6307,Activity,Electronics,102,"Lawrence, Stone and Cox",2020-11-04,8.89,24.11,215,63,7,61,2025-01-25,Online,53,0,10,WH1,,18,53,1.89
3831,Like,Electronics,185,"Smith, Stafford and Morris",2025-01-30,40.48,95.68,75,99,3,51,2025-02-18,In-store,106,4,1,WH3,,4,37,2.64
4329,Resource,Books,200,"Miller, Brown and Perry",2023-06-30,38.32,113.85,166,99,14,31,2025-01-30,In-store,92,3,6,WH3,,23,20,2.96
8995,President,Electronics,178,"Christian, Owens and Bradford",2024-08-31,19.45,56.48,40,54,9,23,2025-01-26,Wholesale,98,4,4,WH1,,2,78,0.41
3024,Expert,Grocery,182,Velazquez-Brown,2023-09-27,39.3,96.83,487,36,3,75,2025-01-03,In-store,137,5,3,WH2,2022-06-24,29,89,2.05
7518,Three,Home,146,Diaz-Graham,2022-02-26,8.37,16.77,73,22,13,49,2025-02-19,Online,63,5,7,WH2,,16,89,1.5
2806,Different,Home,157,"Obrien, Wise and Wilcox",2022-11-13,37.24,68.21,399,50,11,49,2025-02-03,Wholesale,150,0,9,WH1,,11,25,0.31
5175,More,Grocery,171,Gonzales-Cobb,2020-02-15,26.09,39.28,347,31,5,94,2025-02-04,Wholesale,124,1,2,WH1,2023-11-18,13,43,3.05
5167,Moment,Books,170,"Baker, Lewis and Beasley",2023-08-09,34.12,58.77,458,55,9,64,2025-01-18,Online,70,4,0,WH3,,20,49,0.7
9017,Modern,Clothing,166,Stanley-Patterson,2020-06-09,31.48,52.76,76,30,11,85,2025-02-14,Online,79,5,4,WH3,,22,54,4.04
1101,Popular,Clothing,132,Blevins Ltd,2021-11-03,8.64,22.47,417,14,4,20,2025-02-20,Wholesale,114,5,6,WH3,,7,65,1.32
5179,Someone,Home,166,Garcia Group,2020-04-17,34.34,80.72,469,28,7,17,2025-01-31,In-store,78,0,10,WH3,,26,12,3.59
7157,Pretty,Clothing,178,Lamb PLC,2025-01-21,22.56,50.27,358,98,13,30,2025-01-07,Online,83,4,6,WH2,,30,40,4.11
6226,Eat,Home,193,Herman Group,2023-09-12,12.92,24.28,164,63,11,72,2025-01-20,In-store,52,1,3,WH3,,26,66,0.05
5973,Food,Electronics,142,Morrison-Johnson,2023-02-08,21.22,38.04,282,17,6,5,2025-01-29,Wholesale,142,2,9,WH1,,19,18,3.67
3387,Possible,Clothing,173,Campbell-Bowman,2020-08-22,33.79,57.58,218,46,13,69,2025-01-04,In-store,174,2,9,WH3,,11,60,3.53
1744,Evidence,Home,176,Smith Inc,2020-09-04,5.38,12.58,50,82,9,18,2025-01-13,In-store,118,0,0,WH1,,8,38,1.66
5399,Any,Grocery,115,"Allen, Bates and Green",2020-10-16,11.47,25.06,111,66,10,11,2025-01-31,In-store,53,0,8,WH3,2020-01-16,6,3,1.54
8867,Hair,Grocery,180,"Lee, Boyer and Wilkins",2021-08-03,29.54,61.01,65,83,8,23,2025-01-10,In-store,89,5,8,WH1,2021-04-04,10,61,0.19
8207,Half,Clothing,138,"Torres, Lambert and Murray",2021-07-19,18.67,49.43,76,63,9,69,2025-01-16,In-store,175,3,8,WH3,,6,70,4.34
6488,Deal,Toys,191,"Rogers, Williams and Wright",2024-09-10,43.92,105.15,316,57,8,24,2025-01-04,Wholesale,129,0,0,WH2,,25,21,2.38
1205,Dream,Clothing,120,Reeves Inc,2024-09-06,7.53,16.12,205,21,12,2,2025-01-09,Wholesale,72,0,0,WH2,,27,82,3.22
4936,Consider,Books,171,"Carter, Simmons and Castillo",2021-10-30,6.32,11.17,441,58,7,14,2025-02-09,In-store,147,3,5,WH2,,5,62,2.79
1362,Full,Home,184,Johnson-Alvarado,2024-08-31,17.92,44.29,175,77,3,47,2025-01-10,In-store,72,0,5,WH2,,0,88,2.08
9331,Increase,Grocery,189,Murphy-Hancock,2022-06-13,20.25,31.34,104,17,5,26,2025-02-06,Wholesale,157,3,2,WH2,2020-02-09,27,17,2.05
1962,In,Clothing,165,Johnson-Todd,2022-02-17,16.58,41.54,410,80,5,11,2025-01-12,Online,182,5,1,WH2,,5,29,1.13
3543,Present,Clothing,129,Meyer Ltd,2023-05-19,7.49,22.32,45,56,5,100,2025-02-07,Online,199,3,10,WH3,,23,9,1.33
3389,Thing,Home,195,Douglas Group,2020-06-08,38.05,88.83,491,91,9,1,2025-01-18,Online,146,2,8,WH1,,24,59,1.94
1799,Compare,Grocery,175,Jordan-Smith,2022-10-17,45.36,84.29,75,14,12,49,2025-01-01,Online,61,1,8,WH3,2022-01-06,3,79,1.3
9271,Material,Clothing,147,"Collins, Carter and Patrick",2021-07-25,49.55,134.89,148,12,15,61,2025-02-13,Wholesale,118,2,6,WH2,,19,80,2.96
9682,Reduce,Books,141,Lopez-Spears,2024-10-04,15.31,30.47,158,31,15,95,2025-02-12,Wholesale,133,1,4,WH3,,9,10,4.13
1216,Add,Clothing,184,"Hoffman, Mitchell and Weeks",2024-03-04,22.95,53.64,12,27,13,91,2025-02-06,In-store,200,1,10,WH1,,21,41,3.05
8586,Claim,Grocery,175,"Ford, Gray and Hebert",2020-09-19,23.28,40.42,328,17,13,42,2025-02-14,Wholesale,86,4,4,WH2,2021-01-01,17,73,1.83
8195,Think,Electronics,197,Moore LLC,2024-03-26,34.95,69.41,372,83,3,32,2025-02-13,Online,188,0,6,WH3,,15,69,3.28
1116,Hair,Home,102,Coffey LLC,2020-10-04,48.58,145.5,477,84,13,97,2025-01-27,Online,76,0,2,WH3,,28,56,2.62
3269,Understand,Grocery,130,Choi-Torres,2024-01-20,14.7,40.89,237,83,5,53,2025-02-12,In-store,102,3,8,WH1,2022-04-12,19,25,3.6
1558,Line,Home,155,Smith PLC,2020-03-03,36.72,67.85,229,54,6,89,2025-02-04,Online,85,1,9,WH3,,9,26,2.21
4945,Yeah,Grocery,131,Barrera-Rivera,2021-03-19,34.79,54.3,357,58,14,10,2025-01-20,Wholesale,151,3,9,WH2,2020-06-24,16,22,4.21
5207,Consider,Books,181,Beasley PLC,2020-02-09,41.1,68.41,119,66,6,77,2025-02-07,In-store,163,1,6,WH1,,26,1,4.11
2714,Movement,Books,112,Silva-Brown,2023-12-19,23.48,47.07,455,18,10,80,2025-02-14,Wholesale,197,2,10,WH3,,27,47,3.9
7868,Nor,Electronics,185,Meyers-Olson,2023-08-18,44.43,80.91,321,21,7,92,2025-01-17,Wholesale,163,5,5,WH1,,0,4,1.56
4613,Development,Electronics,103,"Wilson, Fletcher and Garcia",2024-08-26,19.55,51.02,333,38,8,15,2025-02-08,In-store,60,5,9,WH2,,17,55,3.63
6546,Degree,Books,142,Holt-Wilkinson,2021-12-17,16.51,42.59,434,78,6,31,2025-01-20,In-store,113,2,8,WH2,,6,29,1.91
9471,Professional,Electronics,180,Lindsey-Maddox,2021-11-05,22.14,50.58,19,82,15,74,2025-02-21,Wholesale,111,1,9,WH2,,7,25,4.97
2356,Capital,Electronics,155,Miller Inc,2022-09-16,26.99,43.27,284,63,9,15,2025-02-09,Wholesale,132,0,10,WH2,,12,27,3.67
3887,Month,Electronics,154,Grimes Inc,2022-10-20,16.12,36.73,206,37,11,97,2025-02-06,Online,178,0,5,WH3,,11,81,3.72
1980,Boy,Home,158,"Taylor, Duarte and George",2020-05-06,21.54,63.6,155,60,10,24,2025-01-12,Online,148,3,2,WH2,,21,43,3.15
1684,Rather,Toys,192,Romero Inc,2024-05-19,23.35,35.64,461,58,6,0,2025-01-06,Online,140,2,7,WH3,,22,21,2.74
8389,Admit,Toys,156,Davis-Bradford,2022-03-19,43.58,82.53,492,24,5,76,2025-02-11,Online,142,2,9,WH3,,17,30,4.92
3501,Someone,Electronics,137,"Carter, Kent and Miller",2021-10-11,32.64,85.02,325,93,12,86,2025-01-22,In-store,121,2,9,WH1,,27,51,2.89
6359,Region,Toys,100,Allison LLC,2022-03-02,38.53,72.59,436,71,7,0,2025-01-11,Online,178,0,6,WH3,,5,46,1.96
4436,Alone,Home,186,Glass-Carrillo,2020-08-11,47.44,125.17,473,90,10,40,2025-01-13,In-store,60,4,6,WH2,,3,76,1.12
2074,Apply,Grocery,129,Ellis Group,2024-11-04,29.61,45.04,247,12,4,12,2025-01-29,Online,57,1,1,WH3,2023-02-15,3,40,1.47
5861,Cover,Clothing,122,"Tanner, Thomas and Coleman",2020-08-30,45.02,108.14,466,86,15,69,2025-01-17,Online,200,0,7,WH2,,0,55,3.04
8185,Ask,Grocery,115,Chang-Bryan,2023-08-10,15.08,39.16,41,98,12,31,2025-02-21,Online,161,0,1,WH3,2021-11-27,28,66,1.37
2648,Realize,Books,137,Lynch-Evans,2024-06-18,13.65,35.06,169,87,8,19,2025-02-09,Online,159,5,10,WH3,,30,86,2.44
5587,Cover,Books,142,Mayo and Sons,2020-10-08,31.04,46.86,352,20,13,4,2025-01-21,Online,126,5,0,WH2,,30,5,2.81
6441,Camera,Electronics,197,Hines-Knapp,2025-01-10,36.68,73.3,130,50,7,11,2025-02-17,In-store,69,0,1,WH2,,24,61,4.43
9515,Color,Clothing,183,Rodriguez PLC,2023-09-15,33.71,57.71,224,99,10,96,2025-02-01,Online,140,3,1,WH3,,6,85,0.39
4505,Hold,Books,112,"Powell, Sanchez and Gay",2024-06-25,36.43,84.81,296,100,8,7,2025-01-24,Online,121,4,6,WH2,,26,20,4.58
9646,Box,Grocery,117,King-Bradley,2021-07-29,14.78,39.32,108,29,15,15,2025-02-01,Online,138,2,3,WH3,2023-12-19,1,29,0.75
1370,Need,Clothing,132,Boyd and Sons,2023-10-31,12.54,19.37,132,78,13,70,2025-02-19,Wholesale,114,2,4,WH1,,17,66,4.4
7828,Hospital,Grocery,172,Randall-Burton,2023-08-21,45.06,118.81,292,16,8,7,2025-02-15,Online,100,5,3,WH3,2023-10-10,20,35,3.74
3594,Career,Grocery,181,"Rogers, Petersen and Gonzalez",2023-02-16,35.87,55.04,257,34,9,98,2025-01-26,Wholesale,58,1,8,WH1,2024-08-11,2,49,1.7
6608,Serious,Books,180,Garcia-Jones,2024-11-04,25.33,54.42,124,49,12,56,2025-02-04,Wholesale,80,0,1,WH3,,1,6,1.43
1593,Realize,Grocery,174,"West, Larson and Grant",2023-04-11,45.07,127.58,268,20,7,7,2025-02-09,Wholesale,73,4,2,WH3,2025-01-01,29,48,2.04
4041,Mother,Books,165,Young-Sawyer,2021-08-06,32.83,50.32,191,23,11,89,2025-01-01,Wholesale,180,2,10,WH1,,21,56,3.48
4068,Natural,Electronics,194,Nolan LLC,2021-11-23,39.94,99.35,310,84,11,13,2025-02-14,Online,151,3,8,WH1,,9,38,4.43
3177,Get,Grocery,188,Sanders-Ramos,2023-05-15,22.16,49.3,157,97,7,68,2025-01-06,Wholesale,181,2,1,WH1,2024-10-07,2,70,0.57
3051,Let,Clothing,135,Valencia-Branch,2020-07-08,41.82,68.73,90,76,15,33,2025-01-02,In-store,127,5,10,WH2,,4,50,1.75
6692,Force,Electronics,139,Bowman-Christian,2020-05-26,48.01,116.35,75,69,4,79,2025-02-18,In-store,130,4,8,WH1,,9,39,0.39
3214,Attention,Clothing,112,Ortiz and Sons,2023-09-02,26.54,49.23,216,88,3,34,2025-02-17,Wholesale,98,3,1,WH1,,23,22,1.5
7206,Improve,Home,178,Torres Inc,2023-11-25,32.53,88.93,334,46,5,92,2025-02-17,Online,98,5,8,WH2,,27,7,0.02
5953,Score,Grocery,200,Bowen and Sons,2022-05-03,11.84,33.63,380,15,11,75,2025-01-05,Wholesale,159,5,8,WH2,2024-01-06,18,66,3.92
7303,Hair,Clothing,133,"Allen, Lee and Curry",2024-09-03,27.09,74.22,365,24,3,5,2025-02-07,In-store,146,0,4,WH3,,1,58,3.93
9391,Firm,Home,193,Daniels Group,2020-03-24,39.48,112.21,264,78,7,82,2025-02-08,Online,196,4,8,WH3,,16,60,4.79
6096,Start,Books,115,"Steele, Barrett and Montgomery",2024-11-07,25.13,50.08,179,30,9,26,2025-01-19,Online,90,2,7,WH1,,13,7,0.14
7613,Race,Toys,142,"Merritt, Thompson and Calderon",2024-06-23,15.77,24.65,366,38,6,89,2025-01-11,In-store,83,1,9,WH3,,17,37,1.86
9615,Method,Grocery,190,Greene Ltd,2022-09-12,20.01,36.42,38,21,7,70,2025-01-01,Online,121,5,1,WH3,2021-12-23,3,77,3.51
6247,Position,Grocery,100,Foster PLC,2021-09-30,5.57,11.45,372,82,4,0,2025-01-07,In-store,139,2,4,WH1,2023-02-03,20,65,0.43
4710,Most,Electronics,160,"Aguirre, Peck and Trujillo",2022-05-07,18.48,30.89,75,44,15,95,2025-01-09,Wholesale,61,2,1,WH2,,4,5,4.52
4341,Month,Grocery,198,"Harvey, Morgan and Ford",2024-08-23,33.13,52.45,233,100,13,11,2025-01-06,Wholesale,125,3,0,WH3,2023-09-04,13,55,4.55
6517,Hour,Home,179,Williams-Gray,2022-01-04,38.73,81.16,123,70,15,79,2025-02-20,Online,186,2,9,WH1,,23,69,4.28
5052,Material,Toys,114,Ray LLC,2023-11-16,22.26,50.6,448,88,9,74,2025-02-11,In-store,125,5,10,WH1,,27,23,1.02
2992,Ready,Books,143,Turner and Sons,2020-07-14,14.14,35.43,424,44,3,72,2025-01-27,Online,61,2,7,WH1,,20,18,0.25
9989,Security,Grocery,105,"Weber, Zavala and Peterson",2025-02-11,6.87,19.23,16,90,15,62,2025-01-26,Wholesale,81,3,5,WH1,2020-02-27,27,44,0.41
2610,Late,Grocery,134,"Scott, Nguyen and Rodgers",2024-10-20,38.45,73.81,439,52,7,15,2025-02-16,Wholesale,103,1,4,WH2,2023-04-03,0,71,2.81
6643,Forget,Grocery,140,"Gutierrez, Harris and Banks",2022-07-25,49.34,121.83,240,96,4,46,2025-02-12,Online,131,0,10,WH1,2024-04-08,19,58,3.26
3719,Painting,Toys,122,"Bender, Carlson and Johnson",2021-01-06,11.75,18.3,114,24,3,71,2025-02-06,Wholesale,170,3,2,WH3,,5,57,3.1
8988,Lead,Toys,155,Stewart Ltd,2023-09-12,35.01,52.62,186,100,6,76,2025-01-28,In-store,120,5,7,WH1,,13,11,1.77
9049,Worry,Clothing,178,"Smith, Johnson and Brown",2024-05-29,17.46,36.4,132,17,14,50,2025-01-14,Wholesale,197,3,6,WH2,,9,25,4.72
3211,Nothing,Books,120,Benson Ltd,2022-11-29,36.29,54.69,69,57,10,50,2025-02-11,In-store,55,1,0,WH1,,25,42,3.44
6680,Head,Grocery,140,"Flores, Kennedy and Johnson",2024-06-12,7.86,20.26,51,62,12,33,2025-02-17,Wholesale,65,1,8,WH2,2021-12-28,0,13,0.25
7506,Capital,Toys,115,"Rodriguez, Martinez and Doyle",2021-11-19,22.0,34.04,415,36,3,59,2025-01-14,Online,189,2,6,WH3,,25,59,1.9
